NORAD_ID,Name
19334,COSMOS 1957 DEB
19335,ARIANE 3 DEB [SYLDA]
19336,METEOR 3-2
19337,SL-14 R/B
19338,COSMOS 1960
19339,SL-8 R/B
19340,COSMOS 1960 DEB
19341,COSMOS 1960 DEB
19342,COSMOS 1960 DEB
19343,COSMOS 1960 DEB
19344,COSMOS 1961
19345,SL-12 R/B(1)
19346,SL-12 PLAT
19347,SL-12 R/B(2)
19348,SL-12 R/B(AUX MOTOR)
19349,SL-12 R/B(AUX MOTOR)
19350,SOLWIND DEB
19351,THORAD AGENA D DEB
19352,SL-14 DEB
19353,THORAD AGENA D DEB
19354,COSMOS 1275 DEB
19355,OPS 4682 DEB
19356,ARIANE 1 DEB
19357,ARIANE 1 DEB
19358,THORAD AGENA D DEB
19359,DELTA 1 DEB
19360,DELTA 1 DEB
19361,COSMOS 1461 DEB
19362,COSMOS 249 DEB
19363,THORAD AGENA D DEB
19364,SL-14 DEB
19365,DELTA 1 DEB
19366,TRANSIT 11 DEB
19367,COSMOS 397 DEB
19368,FSW-1 2
19369,CZ-2C R/B
19370,CZ-2C DEB
19371,CZ-2C DEB
19372,COSMOS 1962
19373,SL-4 R/B
19374,SL-4 DEB
19375,COSMOS 1776 DEB
19376,COSMOS 1776 DEB
19377,MOLNIYA 1-73
19378,SL-6 R/B(1)
19379,SL-6 PLAT
19380,SL-6 R/B(2)
19381,CZ-2C DEB
19382,CZ-2C DEB
19383,CZ-2C DEB
19384,COSMOS 1963
19385,SL-4 R/B
19386,MIR DEB
19387,MIR DEB
19388,SL-4 DEB
19389,SCOUT G-1 DEB
19390,COSMOS 1823 DEB
19391,THORAD AGENA D DEB
19392,COSMOS 1823 DEB
19393,COSMOS 970 DEB
19394,COSMOS 1823 DEB
19395,ARIANE 1 DEB
19396,TIROS 8 DEB
19397,GORIZONT 16
19398,SL-12 R/B(1)
19399,SL-12 PLAT
19400,SL-12 R/B(2)
19401,SL-12 R/B(AUX MOTOR)
19402,SL-12 R/B(AUX MOTOR)
19403,COSMOS 1962 DEB
19404,COSMOS 1962 DEB
19405,COSMOS 1962 DEB
19406,COSMOS 1962 DEB
19407,COSMOS 1962 DEB
19408,MIR DEB
19409,MIR DEB
19410,COSMOS 1776 DEB
19411,COSMOS 1776 DEB
19412,COSMOS 1964
19413,SL-4 R/B
19414,COSMOS 1965
19415,SL-4 R/B
19416,SL-4 DEB
19417,SL-4 DEB
19418,SL-4 DEB
19419,OSCAR 25
19420,OSCAR 31
19421,SCOUT G-1 R/B
19422,THORAD AGENA D DEB
19423,THORAD AGENA D DEB
19424,SL-6 DEB
19425,COSMOS 886 DEB
19426,COSMOS 1461 DEB
19427,COSMOS 1461 DEB
19428,THOR ABLESTAR DEB
19429,DELTA 1 DEB
19430,THOR ABLESTAR DEB
19431,DELTA 1 DEB
19432,COSMOS 1782 DEB
19433,COSMOS 374 DEB
19434,SL-6 DEB
19435,ARIANE 1 DEB
19436,TIROS 6 DEB
19437,COSMOS 1823 DEB
19438,SL-6 DEB
19439,COSMOS 839 DEB
19440,COSMOS 1823 DEB
19441,OPS 8737 DEB
19442,MIR DEB
19443,SOYUZ-TM 6
19444,SL-4 R/B
19445,COSMOS 1966
19446,SL-6 R/B(1)
19447,SL-6 PLAT
19448,SL-6 R/B(2)
19449,SL-6 DEB
19450,SL-14 DEB
19451,SL-8 DEB
19452,COSMOS 1823 DEB
19453,COSMOS 1375 DEB
19454,DELTA 1 DEB
19455,DELTA 1 DEB
19456,COSMOS 1823 DEB
19457,SL-6 DEB
19458,USA 31
19459,TITAN 34D R/B(1)
19460,USA 32
19461,TITAN 2 R/B
19462,COSMOS 1967
19463,SL-4 R/B
19464,SOYUZ-TM 5 ORBIT MODULE
19465,SL-4 DEB
19466,SL-4 DEB
19467,FENGYUN 1A
19468,CZ-4 R/B
19469,COSMOS 1964 DEB
19470,COSMOS 1964 DEB
19471,COSMOS 1964 DEB
19472,COSMOS 1964 DEB
19473,COSMOS 1375 DEB
19474,COSMOS 1813 DEB
19475,COSMOS 886 DEB
19476,COSMOS 249 DEB
19477,ARIANE 1 DEB
19478,DELTA 1 DEB
19479,COSMOS 252 DEB
19480,COSMOS 886 DEB
19481,SL-6 DEB
19482,THOR ABLESTAR DEB
19483,GSTAR 3
19484,SBS 5
19485,ARIANE 3 R/B
19486,PROGRESS 38
19487,ARIANE 3 DEB [SYLDA]
19488,COSMOS 1968
19489,SL-4 R/B
19490,TITAN 34D TRANSTAGE R/B
19491,SL-4 R/B
19492,COSMOS 1967 DEB
19493,COSMOS 1967 DEB
19494,COSMOS 1967 DEB
19495,COSMOS 1969
19496,SL-4 R/B
19497,COSMOS 1967 DEB
19498,COSMOS 1967 DEB
19499,COSMOS 1967 DEB
19500,SL-4 DEB
19501,COSMOS 1970 [GLONASS]
19502,COSMOS 1971 [GLONASS]
19503,COSMOS 1972 [GLONASS]
19504,SL-12 R/B(1)
19505,SL-12 R/B(2)
19506,COSMOS 1960 DEB
19507,COSMOS 1960 DEB
19508,SAKURA-3B (CS-3B)
19509,H-1 R/B(1)
19510,ARIANE 1 DEB
19511,OPS 4682 DEB
19512,DELTA 1 DEB
19513,ARIANE 1 DEB
19514,COSMOS 970 DEB
19515,SCOUT G-1 DEB
19516,SCOUT G-1 DEB
19517,COSMOS 1932 DEB
19518,TITAN 3C TRANSTAGE DEB
19519,OFEQ 1 (HORIZON 1)
19520,SHAVIT R/B
19521,COSMOS 1973
19522,SL-4 R/B
19523,COSMOS 1965 DEB
19524,COSMOS 1965 DEB
19525,COSMOS 1965 DEB
19526,COSMOS 1965 DEB
19527,COSMOS 1968 DEB
19528,COSMOS 1968 DEB
19529,COSMOS 1968 DEB
19530,COSMOS 1968 DEB
19531,NOAA 11
19532,NOAA 11 DEB
19533,MIR DEB
19534,NOAA 11 DEB
19535,SL-12 R/B(AUX MOTOR)
19536,MIR DEB
19537,SL-12 R/B(AUX MOTOR)
19538,MIR DEB
19539,MIR DEB
19540,MIR DEB
19541,MOLNIYA 3-33
19542,SL-6 R/B(1)
19543,SL-6 PLAT
19544,SL-6 R/B(2)
19545,COSMOS 1776 DEB
19546,COSMOS 1776 DEB
19547,STS 26
19548,TDRS 3
19549,IUS R/B(1)
19550,IUS R/B(2)
19551,COSMOS 1960 DEB
19552,COSMOS 1960 DEB
19553,COSMOS 1900 DEB
19554,COSMOS 1974
19555,SL-6 PLAT
19556,SL-6 R/B(1)
19557,SL-6 R/B(2)
19558,H-1 R/B(2)
19559,SCOUT G-1 DEB
19560,ARIANE 3 DEB
19561,COSMOS 252 DEB
19562,COSMOS 1823 DEB
19563,COSMOS 1813 DEB
19564,COSMOS 1973 DEB
19565,COSMOS 1973 DEB
19566,COSMOS 1973 DEB
19567,COSMOS 1973 DEB
19568,MIR DEB
19569,MIR DEB
19570,MIR DEB
19571,MIR DEB
19572,COSMOS 1973 DEB
19573,COSMOS 1975
19574,SL-14 R/B
19575,COSMOS 1973 DEB
19576,OPS 4682 DEB
19577,SCOUT G-1 DEB
19578,SL-14 DEB
19579,SL-14 DEB
19580,SL-14 DEB
19581,THORAD AGENA D DEB
19582,COSMOS 1976
19583,SL-4 R/B
19584,MIR DEB
19585,MIR DEB
19586,MIR DEB
19587,MIR DEB
19588,MIR DEB
19589,COSMOS 1900 DEB
19590,DELTA 1 DEB
19591,COSMOS 1973 DEB
19592,TITAN 3C TRANSTAGE DEB
19593,OPS 4682 DEB
19594,DELTA 1 DEB
19595,TITAN 3C TRANSTAGE DEB
19596,RADUGA 22
19597,SL-12 R/B(1)
19598,SL-12 PLAT
19599,DELTA 1 DEB
19600,SL-12 R/B(AUX MOTOR)
19601,SL-12 R/B(AUX MOTOR)
19602,COSMOS 1960 DEB
19603,COSMOS 1960 DEB
19604,MIR DEB
19605,MIR DEB
19606,MIR DEB
19607,MIR DEB
19608,COSMOS 1977
19609,SL-6 R/B(1)
19610,SL-6 PLAT
19611,SL-6 R/B(2)
19612,COSMOS 1978
19613,SL-4 R/B
19614,COSMOS 1976 DEB
19615,COSMOS 1976 DEB
19616,COSMOS 1976 DEB
19617,COSMOS 1976 DEB
19618,MIR DEB
19619,MIR DEB
19620,MIR DEB
19621,TDF 1
19622,ARIANE 2 R/B
19623,COSMOS 1976 DEB
19624,MIR DEB
19625,USA 33
19626,TITAN 34D R/B
19627,COSMOS 1978 DEB
19628,COSMOS 1978 DEB
19629,COSMOS 1978 DEB
19630,COSMOS 1978 DEB
19631,COSMOS 1978 DEB
19632,MIR DEB
19633,MIR DEB
19634,MIR DEB
19635,MIR DEB
19636,MIR DEB
19637,BURAN
19638,DELTA 1 DEB
19639,THOR ABLESTAR DEB
19640,COSMOS 1823 DEB
19641,COSMOS 1823 DEB
19642,ARIANE 1 DEB
19643,SL-3 DEB
19644,COSMOS 1823 DEB
19645,COSMOS 1823 DEB
19646,SL-14 DEB
19647,COSMOS 1979
19648,SL-11 R/B
19649,COSMOS 1980
19650,SL-16 R/B
19651,COSMOS 1981
19652,SL-4 R/B
19653,SL-4 DEB
19654,SL-4 DEB
19655,SL-4 DEB
19656,SL-16 DEB
19657,SL-16 DEB
19658,SL-16 DEB
19659,SL-16 DEB
19660,SOYUZ-TM 7
19661,SL-4 R/B
19662,COSMOS 1982
19663,SL-4 R/B
19664,OPS 4682 DEB
19665,M-3S DEB
19666,SL-6 DEB
19667,THORAD AGENA D DEB
19668,COSMOS 1461 DEB
19669,SL-6 DEB
19670,STS 27
19671,USA 34
19672,COSMOS 1983
19673,SL-4 R/B
19674,COSMOS 1981 DEB
19675,COSMOS 1981 DEB
19676,COSMOS 1981 DEB
19677,SL-4 DEB
19678,SL-4 DEB
19679,SL-4 DEB
19680,MIR DEB
19681,MIR DEB
19682,MIR DEB
19683,EKRAN 19
19684,SL-12 R/B(1)
19685,SL-12 PLAT
19686,SL-12 R/B(2)
19687,SKYNET 4B
19688,ASTRA 1A
19689,ARIANE 44LP R/B
19690,ARIANE DEB [SPELDA]
19691,SL-12 R/B(AUX MOTOR)
19692,MIR DEB
19693,MIR DEB
19694,COSMOS 1982 DEB
19695,COSMOS 1982 DEB
19696,COSMOS 1982 DEB
19697,COSMOS 1982 DEB
19698,COSMOS 1982 DEB
19699,SL-12 R/B(AUX MOTOR)
19700,MIR DEB
19701,MIR DEB
19702,MIR DEB
19703,MIR DEB
19704,MIR DEB
19705,COSMOS 1984
19706,SL-4 R/B
19707,MIR DEB
19708,MIR DEB
19709,COSMOS 1983 DEB
19710,STTW-3
19711,COSMOS 1985 DEB
19712,COSMOS 1985 DEB
19713,MOLNIYA 3-34
19714,SL-6 R/B(1)
19715,SL-6 PLAT
19716,SL-6 R/B(2)
19717,COSMOS 1983 DEB
19718,COSMOS 1983 DEB
19719,COSMOS 1983 DEB
19720,COSMOS 1985
19721,SL-14 R/B
19722,SL-6 DEB
19723,SL-6 DEB
19724,SL-6 DEB
19725,SL-6 DEB
19726,COSMOS 1985 DEB
19727,COSMOS 1985 DEB
19728,PROGRESS 39
19729,SL-4 R/B
19730,MOLNIYA 1-74
19731,SL-6 R/B(1)
19732,SL-6 PLAT
19733,SL-6 R/B(2)
19734,COSMOS 1986
19735,SL-4 R/B
19736,MIR DEB
19737,MIR DEB
19738,MIR DEB
19739,MIR DEB
19740,MIR DEB
19741,MIR DEB
19742,SL-6 DEB
19743,MIR DEB
19744,MIR DEB
19745,MIR DEB
19746,MIR DEB
19747,MIR DEB
19748,SL-6 DEB
19749,COSMOS 1987 [GLONASS]
19750,COSMOS 1988 [GLONASS]
19751,COSMOS 1989 (ETALON 1)
19752,SL-12 R/B(1)
19753,SL-12 DEB
19754,SL-12 R/B(2)
19755,SL-12 R/B(AUX MOTOR)
19756,COSMOS 1990
19757,SL-4 R/B
19758,COSMOS 1991
19759,SL-4 R/B
19760,SL-4 DEB
19761,SL-4 DEB
19762,SL-4 DEB
19763,COSMOS 1985 DEB
19764,COSMOS 1985 DEB
19765,GORIZONT 17
19766,SL-12 R/B(1)
19767,SL-12 PLAT
19768,SL-12 R/B(AUX MOTOR)
19769,COSMOS 1992
19770,SL-8 R/B
19771,SL-12 R/B(AUX MOTOR)
19772,INTELSAT 515
19773,ARIANE 2 R/B
19774,COSMOS 1993
19775,SL-4 R/B
19776,SL-12 R/B(2)
19777,SL-12 R/B(2)
19778,COSMOS 1991 DEB
19779,COSMOS 1991 DEB
19780,COSMOS 1991 DEB
19781,COSMOS 1991 DEB
19782,COSMOS 1991 DEB
19783,PROGRESS 40
19784,SL-4 R/B
19785,COSMOS 1994
19786,COSMOS 1995
19787,COSMOS 1996
19788,COSMOS 1997
19789,COSMOS 1998
19790,COSMOS 1999
19791,SL-14 R/B
19792,COSMOS 2000
19793,SL-4 R/B
19794,COSMOS 1990 DEB
19795,COSMOS 1990 DEB
19796,COSMOS 2001
19797,SL-6 R/B(1)
19798,SL-6 PLAT
19799,SL-6 R/B(2)
19800,COSMOS 2002
19801,SL-8 R/B
19802,NAVSTAR 13 (USA 35)
19803,DELTA 2 R/B(1)
19804,DELTA 2 R/B(2) [PAM-D]
19805,SL-8 DEB
19806,SL-8 DEB
19807,MOLNIYA 1-75
19808,SL-6 PLAT
19809,SL-6 R/B(1)
19810,SL-6 R/B(2)
19811,COSMOS 1980 DEB
19812,ARIANE 1 DEB
19813,COSMOS 1980 DEB
19814,WESTFORD NEEDLES
19815,COSMOS 1823 DEB
19816,MIR DEB
19817,COSMOS 374 DEB
19818,COSMOS 2003
19819,SL-4 R/B
19820,SL-4 DEB
19821,SL-8 DEB
19822,AKEBONO (EXOS-D)
19823,M-3S2 R/B(1)
19824,M-3S2 R/B(2)
19825,SL-8 DEB
19826,COSMOS 2004
19827,SL-8 R/B
19828,WESTFORD NEEDLES
19829,COSMOS 397 DEB
19830,SL-14 DEB
19831,SL-8 DEB
19832,SL-8 DEB
19833,COSMOS 1823 DEB
19834,DELTA 1 DEB
19835,SL-6 DEB
19836,COSMOS 1823 DEB
19837,COSMOS 1823 DEB
19838,TRANSIT 5B-6 DEB
19839,COSMOS 1823 DEB
19840,COSMOS 1823 DEB
19841,M-3S2 DEB
19842,M-3S2 DEB
19843,M-3S2 DEB
19844,M-3S2 DEB
19845,M-3S2 DEB
19846,SL-8 DEB
19847,SL-8 DEB
19848,SL-8 DEB
19849,SL-8 DEB
19850,SL-8 DEB
19851,METEOR 2-18
19852,SL-14 R/B
19853,COSMOS 1275 DEB
19854,COSMOS 1823 DEB
19855,ARIANE 1 DEB
19856,SL-12 R/B(AUX MOTOR)
19857,ARIANE 1 DEB
19858,DELTA 1 DEB
19859,WESTFORD NEEDLES
19860,WESTFORD NEEDLES
19861,COSMOS 1823 DEB
19862,COSMOS 2005
19863,SL-4 R/B
19864,COSMOS 2000 DEB
19865,COSMOS 2000 DEB
19866,COSMOS 2000 DEB
19867,COSMOS 2000 DEB
19868,COSMOS 2003 DEB
19869,COSMOS 2003 DEB
19870,COSMOS 2003 DEB
19871,PROGRESS 40 DEB
19872,PROGRESS 40 DEB
19873,COSMOS 2000 DEB
19874,JCSAT-1
19875,COSMOS 2003 DEB
19876,METEOSAT-4 (MOP-1)
19877,ARIANE 44LP R/B
19878,ARIANE 44LP DEB [SPELDA]
19879,COSMOS 249 DEB
19880,WESTFORD NEEDLES
19881,COSMOS 931 DEB
19882,STS 29
19883,TDRS 4
19884,IUS R/B(1)
19885,COSMOS 1985 DEB
19886,COSMOS 1985 DEB
19887,ARIANE 1 DEB
19888,COSMOS 1823 DEB
19889,M-3S2 DEB
19890,COSMOS 1823 DEB
19891,WESTFORD NEEDLES
19892,ARIANE 1 DEB
19893,COSMOS 2006
19894,SL-4 R/B
19895,PROGRESS 41
19896,SL-4 R/B
19897,SL-4 DEB
19898,SL-4 DEB
19899,SL-4 DEB
19900,COSMOS 2007
19901,SL-4 R/B
19902,COSMOS 2008
19903,COSMOS 2009
19904,COSMOS 2010
19905,COSMOS 2011
19906,COSMOS 2012
19907,COSMOS 2013
19908,COSMOS 2014
19909,COSMOS 2015
19910,SL-8 R/B
19911,USA 36
19912,COSMOS 1985 DEB
19913,IUS R/B(2)
19914,COSMOS 2006 DEB
19915,COSMOS 2006 DEB
19916,COSMOS 2006 DEB
19917,COSMOS 2006 DEB
19918,COSMOS 2006 DEB
19919,TELE-X
19920,ARIANE 2 R/B
19921,COSMOS 2016
19922,SL-8 R/B
19923,COSMOS 2017
19924,SL-4 R/B
19925,SL-4 DEB
19926,SL-4 DEB
19927,SL-4 DEB
19928,RADUGA 23
19929,SL-12 R/B(1)
19930,SL-12 PLAT
19931,SL-12 R/B(2)
19932,SL-12 R/B(AUX MOTOR)
19933,SL-12 R/B(AUX MOTOR)
19934,COSMOS 2017 DEB
19935,COSMOS 2017 DEB
19936,COSMOS 2017 DEB
19937,COSMOS 2017 DEB
19938,COSMOS 2018
19939,SL-4 R/B
19940,SL-4 DEB
19941,FOTON 2
19942,SL-4 R/B
19943,COSMOS 1985 DEB
19944,COSMOS 1985 DEB
19945,SL-8 DEB
19946,WESTFORD NEEDLES
19947,COSMOS 1461 DEB
19948,THORAD AGENA D DEB
19949,COSMOS 375 DEB
19950,OPS 4682 DEB
19951,ARIANE 1 DEB
19952,M-3S2 DEB
19953,DELTA 1 DEB
19954,OPS 4682 DEB
19955,COSMOS 1823 DEB
19956,SL-6 DEB
19957,COSMOS 1823 DEB
19958,COSMOS 1985 DEB
19959,COSMOS 1985 DEB
19960,COSMOS 375 DEB
19961,THOR ABLESTAR DEB
19962,M-3S2 DEB
19963,M-3S2 DEB
19964,OPS 4682 DEB
19965,DELTA 1 DEB
19966,ARIANE 1 DEB
19967,DELTA 1 DEB
19968,STS 30
19969,MAGELLAN
19970,IUS R/B(1)
19971,IUS R/B(2)
19972,COSMOS 2019
19973,SL-4 R/B
19974,SL-4 DEB
19975,SL-4 DEB
19976,USA 37
19977,TITAN 34D R/B(1)
19978,FOTON 2 DEB
19979,FOTON 2 DEB
19980,COSMOS 886 DEB
19981,FTV 1401 DEB
19982,COSMOS 1823 DEB
19983,TITAN 34D TRANSTAGE R/B
19984,FOTON 2 DEB
19985,FOTON 2 DEB
19986,COSMOS 2020
19987,SL-4 R/B
19988,COSMOS 2019 DEB
19989,COSMOS 2019 DEB
19990,ELEKTRON 1 DEB
19991,ELEKTRON 1 DEB
19992,ELEKTRON 1 DEB
19993,ELEKTRON 1 DEB
19994,ELEKTRON 1 DEB
19995,ELEKTRON 1 DEB
19996,ELEKTRON 1 DEB
19997,ELEKTRON 1 DEB
19998,ELEKTRON 1 DEB
19999,ARIANE 1 DEB
20000,COSMOS 2021
20001,SL-4 R/B
20002,SL-4 DEB
20003,COSMOS 1823 DEB
20004,COSMOS 1823 DEB
20005,WESTFORD NEEDLES
20006,RESURS F-1
20007,SL-4 R/B
20008,DELTA 1 DEB
20009,TRANSIT 17 DEB
20010,SL-14 DEB
20011,COSMOS 249 DEB
20012,DELTA 1 DEB
20013,COSMOS 970 DEB
20014,COSMOS 839 DEB
20015,COSMOS 249 DEB
20016,SL-14 DEB
20017,WESTFORD NEEDLES
20018,WESTFORD NEEDLES
20019,COSMOS 1823 DEB
20020,COSMOS 1823 DEB
20021,M-3S2 DEB
20022,WESTFORD NEEDLES
20023,WESTFORD NEEDLES
20024,COSMOS 2022 [GLONASS]
20025,COSMOS 2023 [GLONASS]
20026,COSMOS 2024 (ETALON 2)
20027,SL-12 R/B(1)
20028,SL-12 R/B(2)
20029,DELTA 1 DEB
20030,COSMOS 839 DEB
20031,OPS 4682 DEB
20032,COSMOS 970 DEB
20033,WESTFORD NEEDLES
20034,M-3S2 DEB
20035,COSMOS 2025
20036,SL-4 R/B
20037,SL-4 DEB
20038,SL-4 DEB
20039,SL-4 DEB
20040,SUPERBIRD-A
20041,DFS 1
20042,ARIANE 44L R/B
20043,ARIANE 44L DEB [SPELDA]
20044,SL-12 DEB
20045,COSMOS 2026
20046,SL-8 R/B
20047,DELTA 1 DEB
20048,OPS 4682 DEB
20049,COSMOS 374 DEB
20050,ARIANE 1 DEB
20051,DELTA 1 DEB
20052,MOLNIYA 3-35
20053,SL-6 R/B(1)
20054,SL-6 PLAT
20055,SL-6 R/B(2)
20056,PION 1
20057,SL-6 DEB
20058,SL-6 DEB
20059,SL-6 DEB
20060,PION 2
20061,NAVSTAR 14 (USA 38)
20062,DELTA 2 R/B(1)
20063,DELTA 2 R/B(2) [PAM-D]
20064,COSMOS 2027
20065,SL-8 R/B
20066,USA 39 (DSP 14)
20067,TITAN 4 R/B
20068,IUS R/B(1)
20069,IUS R/B(2)
20070,COSMOS 2025 DEB
20071,COSMOS 2025 DEB
20072,COSMOS 2025 DEB
20073,COSMOS 2028
20074,SL-4 R/B
20075,SL-4 DEB
20076,RESURS F-1 DEB
20077,RESURS F-1 DEB
20078,RESURS F-1 DEB
20079,RESURS F-1 DEB
20080,RESURS F-1 DEB
20081,SL-12 R/B(AUX MOTOR)
20082,SL-12 R/B(AUX MOTOR)
20083,RADUGA-1 1
20084,SL-12 R/B(1)
20085,SL-12 PLAT
20086,SL-12 R/B(2)
20087,COSMOS 1275 DEB
20088,DELTA 1 DEB
20089,COSMOS 1275 DEB
20090,COSMOS 397 DEB
20091,COSMOS 397 DEB
20092,COSMOS 1823 DEB
20093,SL-12 R/B(AUX MOTOR)
20094,SL-12 R/B(AUX MOTOR)
20095,RESURS F-2
20096,SL-4 R/B
20097,COSMOS 1985 DEB
20098,COSMOS 1985 DEB
20099,COSMOS 1985 DEB
20100,COSMOS 1275 DEB
20101,ELEKTRON 1 DEB
20102,TITAN 3C TRANSTAGE DEB
20103,NADEZHDA 1
20104,SL-8 R/B
20105,COSMOS 2029
20106,SL-4 R/B
20107,GORIZONT 18
20108,SL-12 R/B(1)
20109,SL-12 PLAT
20110,SL-12 R/B(2)
20111,COSMOS 2028 DEB
20112,COSMOS 2028 DEB
20113,COSMOS 2028 DEB
20114,COSMOS 2028 DEB
20115,SL-12 R/B(AUX MOTOR)
20116,SL-12 R/B(AUX MOTOR)
20117,RESURS F-2 DEB
20118,RESURS F-2 DEB
20119,RESURS F-2 DEB
20120,RESURS F-2 DEB
20121,RESURS F-2 DEB
20122,OLYMPUS
20123,ARIANE 3 R/B
20124,COSMOS 2030
20125,SL-4 R/B
20126,COSMOS 1823 DEB
20127,ARIANE 3 DEB
20128,COSMOS 476 DEB
20129,SL-14 DEB
20130,COSMOS 1823 DEB
20131,OPS 4682 DEB
20132,ARIANE 2 DEB
20133,COSMOS 1461 DEB
20134,RESURS F-3
20135,SL-4 R/B
20136,COSMOS 2031
20137,SL-4 R/B
20138,SL-4 DEB
20139,COSMOS 2029 DEB
20140,COSMOS 2029 DEB
20141,COSMOS 2029 DEB
20142,COSMOS 2029 DEB
20143,COSMOS 2029 DEB
20144,COSMOS 2029 DEB
20145,COSMOS 2032
20146,SL-4 R/B
20147,COSMOS 2033
20148,SL-11 R/B
20149,COSMOS 2034
20150,SL-8 R/B
20151,COSMOS 2035
20152,SL-4 R/B
20153,DASH 2 DEB
20154,COSMOS 1823 DEB
20155,COSMOS 1823 DEB
20156,COSMOS 2032 DEB
20157,COSMOS 2032 DEB
20158,COSMOS 2032 DEB
20159,COSMOS 2032 DEB
20160,PION 3
20161,PION 4
20162,RESURS F-3 DEB
20163,RESURS F-3 DEB
20164,STS 28
20165,RESURS F-3 DEB
20166,RESURS F-3 DEB
20167,USA 40
20168,TVSAT 2
20169,HIPPARCOS
20170,ARIANE 44LP R/B
20171,ARIANE 44LP DEB [SPELDA]
20172,USA 41
20173,ARIANE 1 DEB
20174,THOR ABLESTAR DEB
20175,RESURS F-4
20176,SL-4 R/B
20177,COSMOS 2035 DEB
20178,COSMOS 2035 DEB
20179,COSMOS 2035 DEB
20180,COSMOS 2035 DEB
20181,COSMOS 1985 DEB
20182,COSMOS 1985 DEB
20183,COSMOS 1985 DEB
20184,COSMOS 1985 DEB
20185,NAVSTAR 15 (USA 42)
20186,DELTA 2 R/B(1)
20187,DELTA 2 R/B(2) [PAM-D]
20188,COSMOS 2036
20189,SL-4 R/B
20190,SL-4 DEB
20191,PROGRESS-M 1
20192,SL-4 R/B
20193,SIRIUS W (MARCOPOLO 1)
20194,DELTA 1 R/B
20195,MARCOPOLO 1 R/B(PAM-D)
20196,COSMOS 2037
20197,SL-14 R/B
20198,COSMOS 1823 DEB
20199,COSMOS 1823 DEB
20200,COSMOS 970 DEB
20201,COSMOS 1823 DEB
20202,USA 43
20203,USA 44
20204,TITAN 34D R/B(1)
20205,TITAN 34D TRANSTAGE R/B
20206,COSMOS 2031 DEB
20207,COSMOS 2031 DEB
20208,COSMOS 2031 DEB
20209,COSMOS 2031 DEB
20210,COSMOS 2031 DEB
20211,COSMOS 2031 DEB
20212,COSMOS 2031 DEB
20213,COSMOS 2031 DEB
20214,COSMOS 2036 DEB
20215,COSMOS 2036 DEB
20216,COSMOS 2036 DEB
20217,HIMAWARI-4 (GMS-4)
20218,SOYUZ-TM 8
20219,SL-4 R/B
20220,USA 45
20221,TITAN 2 R/B
20222,RESURS F-5
20223,SL-4 R/B
20224,ELEKTRON 1 DEB
20225,COSMOS 1823 DEB
20226,COSMOS 1823 DEB
20227,COSMOS 1823 DEB
20228,COSMOS 1823 DEB
20229,ARIANE 3 DEB
20230,H-1 R/B(1)
20231,RESURS F-4 DEB
20232,COSMOS 2038
20233,COSMOS 2039
20234,COSMOS 2040
20235,COSMOS 2041
20236,COSMOS 2042
20237,COSMOS 2043
20238,SL-14 R/B
20239,RESURS F-4 DEB
20240,RESURS F-4 DEB
20241,RESURS F-4 DEB
20242,COSMOS 2044
20243,SL-4 R/B
20244,COSMOS 2045
20245,SL-4 R/B
20246,SL-4 DEB
20247,SL-4 DEB
20248,RESURS F-5 DEB
20249,RESURS F-5 DEB
20250,RESURS F-5 DEB
20251,RESURS F-5 DEB
20252,RESURS F-5 DEB
20253,FLTSATCOM 8 (USA 46)
20254,ATLAS CENTAUR R/B
20255,MOLNIYA 1-76
20256,SL-6 R/B(1)
20257,SL-6 PLAT
20258,SL-6 R/B(2)
20259,COSMOS 2046
20260,SL-11 R/B
20261,INTERCOSMOS 24
20262,SL-14 R/B
20263,GORIZONT 19
20264,SL-12 R/B(1)
20265,SL-12 PLAT
20266,SL-12 R/B(2)
20267,COSMOS 2044 DEB
20268,COSMOS 2044 DEB
20269,COSMOS 2044 DEB
20270,SL-12 R/B(AUX MOTOR)
20271,SL-12 R/B(AUX MOTOR)
20272,COSMOS 1776 DEB
20273,COSMOS 1776 DEB
20274,COSMOS 2045 DEB
20275,COSMOS 2045 DEB
20276,COSMOS 2045 DEB
20277,COSMOS 2045 DEB
20278,COSMOS 2045 DEB
20279,COSMOS 2047
20280,SL-4 R/B
20281,MAGION 2
20282,SL-14 DEB
20283,COSMOS 839 DEB
20284,COSMOS 1691 DEB
20285,COSMOS 1823 DEB
20286,COSMOS 1985 DEB
20287,COSMOS 1985 DEB
20288,COSMOS 1985 DEB
20289,COSMOS 1985 DEB
20290,COSMOS 1985 DEB
20291,COSMOS 1985 DEB
20292,COSMOS 2048
20293,SL-4 R/B
20294,SL-4 DEB
20295,SL-4 DEB
20296,SL-4 DEB
20297,STS 34
20298,GALILEO
20299,IUS R/B(1)
20300,IUS R/B(2)
20301,COSMOS 1980 DEB
20302,NAVSTAR 16 (USA 47)
20303,DELTA 2 R/B(1)
20304,DELTA 2 R/B(2) [PAM-D]
20305,METEOR 3-3
20306,SL-14 R/B
20307,SL-14 DEB
20308,SL-14 DEB
20309,DELTA 1 DEB
20310,COSMOS 2048 DEB
20311,COSMOS 2048 DEB
20312,COSMOS 2048 DEB
20313,COSMOS 2048 DEB
20314,COSMOS 2048 DEB
20315,INTELSAT 602 (IS-602)
20316,ARIANE 44L R/B
